ID ,name,city_code,city,zip_code,street,house_NO,latitude ,longtitude
,Penguin box,525588,Bludov,,Palackého,479,,
,Penguin box,526169,Branná,,Branná,26,,
,Penguin box,529303,Benešov,,Bezručova,1064,,
,Penguin box,529621,Divišov,,U Haltýře,198,,
,Penguin box,529931,Kondrac,,Kondrac,87,,
,Penguin box,530107,Louňovice pod Blaníkem,,Mládežnická,235,,
,Penguin box,530182,Žákava,,Žákava,178,,
,Penguin box,530212,Načeradec,,Zámecké náměstí,283,,
,Penguin box,530352,Ostředek,,Ostředek,43,,
,Penguin box,530352,Ostředek,,Třemošnice,27,,
,Penguin box,530743,Bílkovice,,Bílkovice,78,,
,Penguin box,530778,Tichonice,,Tichonice,13,,
,Penguin box,530859,Semtěš,,Semtěš,17,,
,Penguin box,530859,Semtěš,,Semtěš,51,,
,Penguin box,530883,Vlašim,,Ulice Komenského,1580,,
,Penguin box,530883,Vlašim,,Dolnokralovická,1291,,
,Penguin box,530913,Vracovice,,Vracovice,40,,
,Penguin box,531057,Beroun,,Drašarova,1451,,
,Penguin box,531138,Cerhovice,,Kovářská,308,,
,Penguin box,531146,Drahelčice,,Na Malé Růži,,,
,Penguin box,531189,Hořovice,,Masarykova,1424,,
,Penguin box,531189,Hořovice,,Palachova,732,,
,Penguin box,531227,Hudlice,,Na Vršíčkách,35,,
,Penguin box,531227,Hudlice,,Hořejší,,,
,Penguin box,531227,Hudlice,,Jáchymovská,,,
,Penguin box,531243,Hýskov,,Na Břasích,206,,
,Penguin box,531286,Bratčice,,Bratčice,75,,
,Penguin box,531316,Karlštejn,,Karlštejn,185,,
,Penguin box,531316,Karlštejn,,Karlštejn,318,,
,Penguin box,531324,Komárov,,Pionýrů,521,,
,Penguin box,531324,Komárov,,Zaječovská,473,,
,Penguin box,531448,Libomyšl,,Libomyšl,175,,
,Penguin box,531502,Liblice,,Liblice,24,,
,Penguin box,531596,Nižbor,,Křivoklátská,71,,
,Penguin box,531642,Osov,,Osovec,17,,
,Penguin box,531766,Stašov,,Stašov,67,,
,Penguin box,532029,Žebrák,,Sokolská,373,,
,Penguin box,532029,Žebrák,,Pražská,129,,
,Penguin box,532053,Kladno,,Arbesova,,,
,Penguin box,532053,Kladno,,Unhošťská,3231,,
,Penguin box,532053,Kladno,,Litevská,2570,,
,Penguin box,532053,Kladno,,Polská,2333,,
,Penguin box,532053,Kladno,,Velvarská,1273,,
,Penguin box,532053,Kladno,,Sevastopolská,,,
,Penguin box,532053,Kladno,,Moskevská,2986,,
,Penguin box,532053,Kladno,,Vojtěcha Lanny,3291,,
,Penguin box,532053,Kladno,,Tylova,1185,,
,Penguin box,532053,Kladno,,Ukrajinská,2192,,
,Penguin box,532053,Kladno - Kročehlavy,,Italská,2371,,
,Penguin box,532053,Kladno - Kročehlavy,,5. května,3242,,
,Penguin box,532061,Václavice,,Václavice,90,,
,Penguin box,532088,Beřovice,,Beřovice,48,,
,Penguin box,532118,Brandýsek,,Slánská,396,,
,Penguin box,532118,Brandýsek,,Slánská,47,,
,Penguin box,532142,Bratronice,,Lhotecká,181,,
,Penguin box,532321,Hořešovice,,Hořešovice,11,,
,Penguin box,532363,Hrdlív,,Hrdlív,176,,
,Penguin box,532401,Jarpice,,Jarpice,15,,
,Penguin box,532444,Kačice,,Čelechovická,313,,
,Penguin box,532444,Kačice,,Pod Strání,19,,
,Penguin box,532452,Kamenné Žehrovice,,Havířská,32,,
,Penguin box,532452,Kamenné Žehrovice,,Karlovarská třída,468,,
,Penguin box,532452,Kamenné Žehrovice,,Na Hřištěm,,,
,Penguin box,532452,Kamenné Žehrovice,,V Zelnišťatech,237,,
,Penguin box,532461,Klobuky,,Nám. 9 Května,153,,
,Penguin box,532584,Lidice,,Starosty Hejmy,204,,
,Penguin box,532657,Malíkovice,,Hvězda,72,,
,Penguin box,532665,Neuměřice,,Neuměřice,85,,
,Penguin box,532789,Ptice,,Za Úřadem,228,,
,Penguin box,532983,Tuchlovice,,Karlovarská,34,,
,Penguin box,533017,Unhošť,,K Ovčandě,111,,
,Penguin box,533017,Unhošť,,Zd. Hofbauera,618,,
,Penguin box,533041,Velvary,,Chržínská,32,,
,Penguin box,533068,Vraný,,Vraný,82,,
,Penguin box,533165,Kolín,,Západní,243,,
,Penguin box,533165,Kolín,,V Kasárnách,1019,,
,Penguin box,533271,Český Brod,,Jana Kouly,445,,
,Penguin box,533271,Český Brod,,Zárubova,1081,,
,Penguin box,533271,Český Brod,,Slovenská,,,
,Penguin box,533271,Český Brod,,Komenského,341,,
,Penguin box,533271,Český Brod,,Na Bělidle,511,,
,Penguin box,533271,Český Brod,,Štolmířská,1599,,
,Penguin box,533271,Český Brod,,Pod Malým vrchem,905,,
,Penguin box,533271,Český Brod - Liblice,,Ve Staré vsi,280,,
,Penguin box,533271,Český Brod - Liblice,,U Hřiště,174,,
,Penguin box,533424,Kouřim,,Okružní,513,,
,Penguin box,533432,Kozojedy,,Družstevní,25,,
,Penguin box,533441,Krakovany,,Krakovany,113,,
,Penguin box,533530,Nová Ves I,,Legerovo náměstí,27,,
,Penguin box,533530,Nová Ves I,,Václavské Náměstí,22,,
,Penguin box,533564,Oleška,,Oleška,39,,
,Penguin box,533670,Chrustenice,,Chrustenice,121,,
,Penguin box,533700,Starý Kolín,,Hudečkova,46,,
,Penguin box,533751,Třebovle,,Třebovle,22,,
,Penguin box,533769,Tři Dvory,,Tři Dvory,271,,
,Penguin box,533815,Uhlířská Lhota,,Uhlířská Lhota,69,,
,Penguin box,533831,Velim,,třída Krále Jiřího,113,,
,Penguin box,533947,Žiželice,,Masarykovo náměstí,1,,
,Penguin box,533955,Kutná Hora,,Masarykova,96,,
,Penguin box,534005,Čáslav,,Sadová,660,,
,Penguin box,534048,Vižina,,Vižina,36,,
,Penguin box,534102,Chotusice,,Chotusice,82,,
,Penguin box,534188,Malešov,,Malešov,45,,
,Penguin box,534251,Okřesaneč,,Okřesaneč,108,,
,Penguin box,534471,Záhornice,,Hlavní,108,,
,Penguin box,534587,Vrdy,,Sluneční,327,,
,Penguin box,534617,Zbraslavice,,Zbraslavice,91,,
,Penguin box,534633,Zruč nad Sázavou,,Poštovní,593,,
,Penguin box,534650,Žehušice,,K Lávce,136,,
,Penguin box,534668,Žleby,,Náměstí na Kopci,25,,
,Penguin box,534676,Mělník,,Vodárenská,3653,,
,Penguin box,534676,Mělník,,Pražská,4296,,
,Penguin box,534714,Býkev,,Býkev,27,,
,Penguin box,534731,Cítov,,Daminěves,21,,
,Penguin box,534765,Dolní Beřkovice,,Vliněves,9,,
,Penguin box,534765,Dolní Beřkovice,,náměstí Míru,1,,
,Penguin box,534838,Chorušice,,Chorušice,89,,
,Penguin box,534838,Chorušice,,Velký Újezd,118,,
,Penguin box,534897,Kly,,Kly,300,,
,Penguin box,534927,Dubicko,,Zábřežská,215,,
,Penguin box,534927,Dubicko,,7.května,194,,
,Penguin box,535036,Malý Újezd,,Malý Újezd,97,,
,Penguin box,535133,Obříství,,M. Zd. Poláka,307,,
,Penguin box,535354,Zálezlice,,Zálezlice,60,,
,Penguin box,535419,Mladá Boleslav,,Havlíčkova,1255,,
,Penguin box,535443,Bělá pod Bezdězem,,Tyršova,396,,
,Penguin box,535478,Bezno,,Zahradní,273,,
,Penguin box,535621,Čachovice,,Husova,,,
,Penguin box,535702,Dolní Bousov,,Na Tvrzi,613,,
,Penguin box,535729,Dolní Slivno,,Dolní Slivno,80,,
,Penguin box,535753,Hůry,,Průběžná,222,,
,Penguin box,535885,Hoštejn,,Hoštejn,106,,
,Penguin box,535893,Vitín,,Vitín,140,,
,Penguin box,535931,Chotětov,,Hřivno,34,,
,Penguin box,536008,Katusice,,náměstí Budovatelů,3,,
,Penguin box,536008,Katusice,,Státních statků,,,
,Penguin box,536041,Kněžmost,,Sobotecká,185,,
,Penguin box,536181,Kropáčova Vrutice,,Kropáčova Vrutice,41,,
,Penguin box,536261,Loukovec,,Loukovec,71,,
,Penguin box,536407,Obruby,,Obruby,85,,
,Penguin box,536857,Velké Všelisy,,Velké Všelisy,18,,
,Penguin box,536938,Všejany,,Nádražní,146,,
,Penguin box,536989,Žerčice,,Žerčice,77,,
,Penguin box,537004,Nymburk,,Kolínská,284,,
,Penguin box,537021,Běrunice,,Hlavní,1,,
,Penguin box,537021,Běrunice - Velké Výkleky,,U Mlýna,59,,
,Penguin box,537098,Dlouhopolsko,,Dlouhopolsko,142,,
,Penguin box,537128,Dymokury,,Černohorská,33,,
,Penguin box,537128,Dymokury,,Revoluční,97,,
,Penguin box,537225,Chotěšice,,Chotěšice,30,,
,Penguin box,537276,Kamenné Zboží,,Kamenné Zboží,125,,
,Penguin box,537314,Kostelní Lhota,,Kostelní Lhota,148,,
,Penguin box,537331,Kostomlaty nad Labem,,Hradištská,297,,
,Penguin box,537373,Kovanice,,Chvalovice,87,,
,Penguin box,537373,Kovanice,,Kovanice,93,,
,Penguin box,537446,Loučeň,,Za Poštou,97,,
,Penguin box,537446,Loučeň,,Na Pískách,183,,
,Penguin box,537446,Loučeň,,Nymburská,307,,
,Penguin box,537446,Loučeň,,Za Poštou,49,,
,Penguin box,537454,Lysá nad Labem,,Čapkova,22,,
,Penguin box,537489,Městec Králové,,Janáčkova,903,,
,Penguin box,537489,Městec Králové,,Husova,539,,
,Penguin box,537624,Ostrá,,Ostrá,81,,
,Penguin box,537683,Poděbrady,,Olbrachtova,600,,
,Penguin box,537683,Poděbrady,,Boučkova,679,,
,Penguin box,537705,Poříčany,,Lipová,368,,
,Penguin box,537721,Přerov nad Labem,,Přerov nad Labem,114,,
,Penguin box,537721,Přerov nad Labem,,Přerov nad Labem,159,,
,Penguin box,537764,Sadská,,Na Valech,708,,
,Penguin box,537764,Sadská,,Pražská,1079,,
,Penguin box,537764,Sadská,,Lázeňská,736,,
,Penguin box,537781,Semice,,Semice,249,,
,Penguin box,537861,Stratov,,Stratov,171,,
,Penguin box,537969,Otovice,,Hroznětínská,130,,
,Penguin box,537985,Všechlapy,,Všechlapy,200,,
,Penguin box,538027,Smolné Pece,,Smolné Pece,182,,
,Penguin box,538051,Bašť,,K Bažantnici,976,,
,Penguin box,538132,Čelákovice,,Toušeňská,2042,,
,Penguin box,538426,Kunice,,U Žežulárny,13,,
,Penguin box,538426,Kunice,,Všešímská,223,,
,Penguin box,538507,Mochov,,Sokolovská,36,,
,Penguin box,538540,Nehvizdy,,Družstevní,350,,
,Penguin box,538574,Odolena Voda,,Dolní náměstí,24,,
,Penguin box,538591,Dolní Rychnov,,Náměstí,75,,
,Penguin box,538591,Dolní Rychnov,,Černý vrch,434,,
,Penguin box,538647,Postřižín,,K Moklině,335,,
,Penguin box,538647,Postřižín,,Polní,90,,
,Penguin box,538647,Postřižín,,Pod Vinicí,200,,
,Penguin box,538655,Předboj,,Západní Stráň,345,,
,Penguin box,538680,Pyšely,,nám. T. G. Masaryka,35,,
,Penguin box,538728,Říčany,,Černokostelecká,2270,,
,Penguin box,538728,Říčany,,Marie Pujmanové,2045,,
,Penguin box,538833,Sulice,,Hlavní,873,,
,Penguin box,538850,Svojetice,,Na Kopci,14,,
,Penguin box,538892,Tehov,,Svatojánská náves,3,,
,Penguin box,538914,Lázně Toušeň,,Na Pruhu,282,,
,Penguin box,538981,Velké Popovice,,Jiráskova,92,,
,Penguin box,539058,Zdiby - Veltěž,,Za Sokolovnou,100,,
,Penguin box,539236,Horoměřice,,Nebušická,709,,
,Penguin box,539236,Horoměřice,,Severní,517,,
,Penguin box,539252,Hradištko,,Velká Podkova,1602,,
,Penguin box,539309,Chýně,,Květnová,16,,
,Penguin box,539309,Chýně,,Johančina,783,,
,Penguin box,539309,Chýně,,Štěrbova,957,,
,Penguin box,539309,Chýně,,Buková,706,,
,Penguin box,539309,Chýně,,Na Kališti,563,,
,Penguin box,539309,Chýně,,U Dráhy,322,,
,Penguin box,539333,Jílové u Prahy,,Komenského,365,,
,Penguin box,539368,Kamenný Přívoz,,Hostěradice,11,,
,Penguin box,539384,Kněževes,,Nová čtvrť,101,,
,Penguin box,539392,Kosoř,,Průběžná,23,,
,Penguin box,539406,Lety,,Na Návsi,68,,
,Penguin box,539422,Libeř,,Libeř ev. č.,40,,
,Penguin box,539490,Měchenice,,Na Vyhlídce,285,,
,Penguin box,539490,Měchenice,,Hlavní,100,,
,Penguin box,539503,Ohrobec,,K Lesíčku,129,,
,Penguin box,539627,Roztoky,,Jungmannova,966,,
,Penguin box,539741,Štěnovický Borek,,Štěnovický Borek,64,,
,Penguin box,539759,Třebotov,,Klidná,69,,
,Penguin box,539830,Vonoklasy,,Karlická,127,,
,Penguin box,539848,Vrané nad Vltavou,,Nádražní,137,,
,Penguin box,539848,Vrané nad Vltavou,,Vltavská,7,,
,Penguin box,539856,Všenory,,Nad Nádražím,604,,
,Penguin box,539961,Libina,,Dolní Libina,134,,
,Penguin box,539961,Libina,,Obědné,17,,
,Penguin box,539961,Libina,,Libina,392,,
,Penguin box,539961,Libina,,Libina,767,,
,Penguin box,540021,Buková u Příbramě,,Buková u Příbramě,13,,
,Penguin box,540111,Dobříš,,Fričova,1101,,
,Penguin box,540111,Dobříš,,Za Poštou,1044,,
,Penguin box,540111,Dobříš,,Čs. armády,406,,
,Penguin box,540111,Dobříš,,Školní,1035,,
,Penguin box,540111,Dobříš,,Žižkova,751,,
,Penguin box,540111,Dobříš,,Hornická,1007,,
,Penguin box,540111,Dobříš,,U Ovčína,1484,,
,Penguin box,540226,Loučná nad Desnou,,Loučná nad Desnou,84,,
,Penguin box,540226,Loučná nad Desnou,,Loučná nad Desnou,82,,
,Penguin box,540226,Loučná nad Desnou,,Kouty nad Desnou,3,,
,Penguin box,540226,Loučná nad Desnou,,Filipová,72,,
,Penguin box,540382,Mikulovice,,Hlavní,37,,
,Penguin box,540382,Mikulovice,,Sokolská,534,,
,Penguin box,540404,Jince,,Slavíkova,2,,
,Penguin box,540404,Jince,,Husova,241,,
,Penguin box,540404,Jince,,Zborovská,346,,
,Penguin box,540404,Jince,,Zborovská,351,,
,Penguin box,540471,Mohelnice,,Družstevní,338,,
,Penguin box,540480,Moravičany,,Moravičany,290,,
,Penguin box,540498,Kosova Hora,,Kosova Hora,34,,
,Penguin box,540501,Nový Malín,,Nový Malín,429,,
,Penguin box,540501,Nový Malín,,Plechy,17,,
,Penguin box,540501,Nový Malín,,Nový Malín,110,,
,Penguin box,540544,Oskava,,Oskava,14,,
,Penguin box,540773,Postřelmov,,Závořická,,,
,Penguin box,540862,Rapotín,,Šumperská,775,,
,Penguin box,540862,Rapotín,,Družstevní,122,,
,Penguin box,540862,Rapotín,,Stará,10,,
,Penguin box,540862,Rapotín,,Jesenická,231,,
,Penguin box,540862,Rapotín,,Jesenická,543,,
,Penguin box,540862,Rapotín,,Na Výsluní,348,,
,Penguin box,540901,Nový Knín,,Sídliště,411,,
,Penguin box,540919,Rovensko,,Rovensko,74,,
,Penguin box,541028,Pečice,,Pečice,101,,
,Penguin box,541079,Staré Město,,Hanušovická,351,,
,Penguin box,541079,Staré Město,,Jesenická,205,,
,Penguin box,541079,Staré Město,,sídl. Budovatelů,401,,
,Penguin box,541125,Svébohov,,Svébohov,10,,
,Penguin box,541231,Rožmitál pod Třemšínem,,Na Spravedlnosti,366,,
,Penguin box,541231,Rožmitál pod Třemšínem,,Na Tržišti,492,,
,Penguin box,541231,Rožmitál pod Třemšínem,,U Stadionu,540,,
,Penguin box,541265,Velké Losiny,,K Vyhlídce,622,,
,Penguin box,541265,Velké Losiny,,Velké Losiny,695,,
,Penguin box,541265,Velké Losiny,,sídliště U Papírny,508,,
,Penguin box,541303,Vidnava,,Hrdinů,279,,
,Penguin box,541303,Vidnava,,Sokolská,17,,
,Penguin box,541338,Stará Huť,,Karla Čapka,451,,
,Penguin box,541575,Žulová,,Na Rybníčku,43,,
,Penguin box,541575,Žulová,,Tomíkovice,336,,
,Penguin box,541630,Vsetín,,Smetanova,1110,,
,Penguin box,541656,Rakovník,,Československých legií,1873,,
,Penguin box,541656,Rakovník,,Pod Nemocnicí,2154,,
,Penguin box,541656,Rakovník,,Dukelských hrdinů,1908,,
,Penguin box,541737,Hořovičky,,Hořovičky,9,,
,Penguin box,542067,Městečko,,Městečko,1,,
,Penguin box,542113,Mšecké Žehrovice,,Mšecké Žehrovice,4,,
,Penguin box,542351,Řevničov,,Štefanikova,258,,
,Penguin box,542377,Senomaty,,Kloučkova,58,,
,Penguin box,542377,Senomaty,,Malá strana,41,,
,Penguin box,542377,Senomaty,,Na Vyhlídce,327,,
,Penguin box,542393,Vrbka,,Vrbka,69,,
,Penguin box,542415,Slabce - Modřejovice,,Modřejovice ev. č.,4,,
,Penguin box,542601,Zavidov,,Zavidov,67,,
,Penguin box,542644,Francova Lhota,,Francova Lhota,396,,
,Penguin box,542679,Halenkov,,Halenkov,611,,
,Penguin box,542687,Horní Bečva,,Horní Bečva,830,,
,Penguin box,542687,Horní Bečva,,Horní Bečva,473,,
,Penguin box,542784,Huslenky,,Huslenky,493,,
,Penguin box,542814,Hutisko-Solanec,,Solanec pod Soláněm,609,,
,Penguin box,542865,Jablůnka,,Jablůnka,4,,
,Penguin box,542911,Karolinka,,U Školy,549,,
,Penguin box,542911,Karolinka,,Pod Horů,50,,
,Penguin box,543543,Hruška,,Hruška,30,,
,Penguin box,544248,Pavlíkov,,Pavlíkov,3,,
,Penguin box,544256,České Budějovice,,J. Boreckého,34,,
,Penguin box,544256,České Budějovice,,České Vrbné,2327,,
,Penguin box,544302,Lešná,,Lešná,126,,
,Penguin box,544485,Hluboká nad Vltavou,,Lidická,349,,
,Penguin box,544558,Hrdějovice,,Na Bahnech,601,,
,Penguin box,544574,Oznice,,Oznice,157,,
,Penguin box,544639,Jílovice,,Jílovice,177,,
,Penguin box,544639,Jílovice,,Jílovice,170,,
,Penguin box,544655,Pozděchov,,Pozděchov,250,,
,Penguin box,544698,Prostřední Bečva,,Prostřední Bečva,551,,
,Penguin box,544787,Ratiboř,,Ratiboř,282,,
,Penguin box,544990,Valašská Polanka,,Valašská Polanka,344,,
,Penguin box,545058,Valašské Meziříčí,,Masarykova,873,,
,Penguin box,545058,Valašské Meziříčí,,Šafaříkova,555,,
,Penguin box,545066,Srubec,,Ledenická-Stará Pohůrka,330,,
,Penguin box,545121,Ševětín,,J.A. Komenského,59,,
,Penguin box,545121,Ševětín,,Zahradní,241,,
,Penguin box,545198,Vidče,,Vidče,96,,
,Penguin box,545210,Vigantice,,Vigantice,53,,
,Penguin box,545210,Vigantice,,Vigantice,204,,
,Penguin box,545252,Zubří,,Hlavní,82,,
,Penguin box,545252,Zubří,,Dropávka,1139,,
,Penguin box,545252,Zubří,,Hamerská,810,,
,Penguin box,545252,Zubří,,Sídliště 6. května,1048,,
,Penguin box,545252,Zubří,,sídliště 6. května,1113,,
,Penguin box,545252,Zubří,,Pod Hůrkou,301,,
,Penguin box,545252,Zubří,,Starozuberská,870,,
,Penguin box,545252,Zubří,,Horní,483,,
,Penguin box,545309,Kožichovice,,Kožichovice,6,,
,Penguin box,545392,Český Krumlov,,Domoradická,299,,
,Penguin box,545392,Český Krumlov,,Urbinská,185,,
,Penguin box,545392,Český Krumlov,,Vyšný,77,,
,Penguin box,545392,Český Krumlov,,Špičák,117,,
,Penguin box,545392,Český Krumlov,,Vyšný,28,,
,Penguin box,545392,Český Krumlov,,Vyšenská,129,,
,Penguin box,545392,Český Krumlov,,Polská,436,,
,Penguin box,545392,Český Krumlov,,Nové Spolí,118,,
,Penguin box,545392,Český Krumlov,,Po Vodě,106,,
,Penguin box,545392,Český Krumlov,,Domoradická,1,,
,Penguin box,545431,Brloh,,Brloh,148,,
,Penguin box,545554,Kájov,,Májová,,,
,Penguin box,545554,Kájov,,Kájovská,22,,
,Penguin box,545562,Kaplice,,Míru,756,,
,Penguin box,545562,Kaplice,,Českobudějovická,335,,
,Penguin box,545562,Kaplice,,Osiková,1044,,
,Penguin box,545562,Kaplice,,1. máje,771,,
,Penguin box,545562,Kaplice,,SNP,462,,
,Penguin box,545562,Kaplice - Hubenov,,Hubenov,9,,
,Penguin box,545767,Rožmberk Nad Vltavou,,Rožmberk nad Vltavou,22,,
,Penguin box,545848,Vyšší Brod,,Pohraniční stráže,423,,
,Penguin box,545848,Vyšší Brod,,Pohraniční stráže,313,,
,Penguin box,545848,Vyšší Brod,,Dřevařská,,,
,Penguin box,545848,Vyšší Brod,,Zahradní,324,,
,Penguin box,545848,Vyšší Brod,,Náměstí,42,,
,Penguin box,545848,Vyšší Brod - Hrudkov,,Hrudkov,12,,
,Penguin box,545881,Jindřichův Hradec,,Řečička,779,,
,Penguin box,545881,Jindřichův Hradec,,Políkno,69,,
,Penguin box,545881,Jindřichův Hradec,,Na Palici,389,,
,Penguin box,545881,Jindřichův Hradec,,Otín,53,,
,Penguin box,545881,Jindřichův Hradec,,Dolní Radouň,116,,
,Penguin box,545881,Jindřichův Hradec,,Kalabisova,111,,
,Penguin box,545881,Jindřichův Hradec,,Otín,66,,
,Penguin box,545881,Jindřichův Hradec,,Dolní Skrýchov,39,,
,Penguin box,545881,Jindřichův Hradec,,Sládkův kopec,1106,,
,Penguin box,545881,Jindřichův Hradec,,Mládežnická,233,,
,Penguin box,545881,Jindřichův Hradec,,Buk,10,,
,Penguin box,545881,Jindřichův Hradec,,Děbolín,86,,
,Penguin box,545881,Jindřichův Hradec,,Otín,26,,
,Penguin box,545881,Jindřichův Hradec,,Otín,150,,
,Penguin box,545881,Jindřichův Hradec,,Anglická,1213,,
,Penguin box,545881,Jindřichův Hradec,,Horní Žďár,31,,
,Penguin box,545881,Jindřichův Hradec,,28. října,891,,
,Penguin box,545881,Jindřichův Hradec,,Matná,35,,
,Penguin box,545881,Jindřichův Hradec,,Děbolín,23,,
,Penguin box,546038,Budíškovice 103,,Budíškovice,103,,
,Penguin box,546402,Hospříz,,Hospříz,107,,
,Penguin box,546461,Chlum u Třeboně,,Sídliště F. Hrubína,394,,
,Penguin box,546461,Chlum u Třeboně,,Náměstí,232,,
,Penguin box,546461,Chlum u Třeboně,,Chelčického,265,,
,Penguin box,546615,Kunžak,,Nová,185,,
,Penguin box,546801,Nová Včelnice,,Na hliněnce,456,,
,Penguin box,546801,Nová Včelnice,,Na Hliněnce,457,,
,Penguin box,546801,Nová Včelnice,,Československé armády,417,,
,Penguin box,546984,Bílov,,Bílov,91,,
,Penguin box,547026,Bystrovany,,Malátova,11,,
,Penguin box,547026,Bystrovany,,Budovcova,110,,
,Penguin box,547182,Kozmice,,Hlavní,360,,
,Penguin box,547239,Strmilov,,Náměstí,268,,
,Penguin box,547263,Studená,,1. máje,458,,
,Penguin box,547280,Suchdol nad Lužnicí,,sídliště 17. listopadu,503,,
,Penguin box,547280,Suchdol nad Lužnicí,,Lužnická,561,,
,Penguin box,547280,Suchdol nad Lužnicí,,Bezručova,,,
,Penguin box,547280,Suchdol nad Lužnicí,,Pražská,839,,
,Penguin box,547280,Suchdol nad Lužnicí,,sídliště 9. května,863,,
,Penguin box,547492,Pelhřimov,,třída Legií,985,,
,Penguin box,547603,Bratřice,,Bratřice,11,,
,Penguin box,547646,Velké Poříčí,,Poříčská,620,,
,Penguin box,547662,Cetoraz,,Cetoraz,206,,
,Penguin box,547760,Černovice,,Družstevní,554,,
,Penguin box,547760,Černovice,,Mariánské náměstí,84,,
,Penguin box,547760,Černovice,,Na Sadech,722,,
,Penguin box,547760,Černovice,,V Hati,766,,
,Penguin box,547778,Červená Řečice,,Červená Řečice,10,,
,Penguin box,547786,Adršpach,,Horní Adršpach,128,,
,Penguin box,547905,Rybník,,Rybník,271,,
,Penguin box,547948,Hořepník,,náměstí Prof. Bechyně,53,,
,Penguin box,547999,Humpolec,,Horní náměstí,10,,
,Penguin box,548031,Dlouhoňovice,,Sídlištní,130,,
,Penguin box,548081,Jiřice,,Jiřice,220,,
,Penguin box,548383,Mladé Bříště,,Mladé Bříště,7,,
,Penguin box,548456,Nová Cerekev,,Nová Cerekev,179,,
,Penguin box,548456,Nová Cerekev,,Nová Cerekev,5,,
,Penguin box,548472,Obrataň,,Obrataň,160,,
,Penguin box,548561,Počátky,,Tyršova,535,,
,Penguin box,548561,Počátky,,Sídliště,582,,
,Penguin box,548561,Počátky,,Lipárky,528,,
,Penguin box,548715,Řečice,,Řečice,42,,
,Penguin box,548855,Bříšťany,,Bříšťany,4,,
,Penguin box,549142,Vyskytná,,Vyskytná,145,,
,Penguin box,549177,Zachotín,,Zachotín,4,,
,Penguin box,549231,Žirovnice,,Tyršova,385,,
,Penguin box,549231,Žirovnice,,Hradecká,77,,
,Penguin box,549231,Žirovnice,,Sídliště,594,,
,Penguin box,549231,Žirovnice,,Nádražní,263,,
,Penguin box,549240,Písek,,Pažoutova,2608,,
,Penguin box,549240,Písek,,Vinařického,417,,
,Penguin box,549240,Písek,,Na Spravedlnosti,741,,
,Penguin box,549240,Písek,,Na Stráni,139,,
,Penguin box,549240,Písek,,Alšova,1035,,
,Penguin box,549240,Písek,,V Lukách,,,
,Penguin box,549240,Písek,,Na Stínadlech,445,,
,Penguin box,549240,Písek,,Dr. M. Horákové,1711,,
,Penguin box,549266,Bernartice,,Za Humny,276,,
,Penguin box,549461,Pohořelice,,Náves,300,,
,Penguin box,549517,Kovářov,,Kovářov,30,,
,Penguin box,549576,Milevsko,,Písecké předměstí,1393,,
,Penguin box,549576,Milevsko,,Kpt. Nálepky,1032,,
,Penguin box,549576,Milevsko,,Švermova,1434,,
,Penguin box,549576,Milevsko,,Suchanova,6,,
,Penguin box,549576,Milevsko,,5. května,1213,,
,Penguin box,549576,Milevsko,,Jiráskova,836,,
,Penguin box,549576,Milevsko,,Masarykova,172,,
,Penguin box,549576,Milevsko,,Sadová,1280,,
,Penguin box,549576,Milevsko,,náměstí E. Beneše,733,,
,Penguin box,549576,Milevsko,,J. A. Komenského,932,,
,Penguin box,549576,Milevsko,,R. Svobodové,670,,
,Penguin box,549576,Milevsko,,Č. Holase,1236,,
,Penguin box,549576,Milevsko,,F. Kudláčka,1176,,
,Penguin box,549576,Milevsko,,B. Němcové,868,,
,Penguin box,549576,Milevsko,,Tyršovo náměstí,518,,
,Penguin box,549584,Mirotice,,Školní,261,,
,Penguin box,549649,Tečovice,,Tečovice,,,
,Penguin box,549649,Tečovice,,Tečovice,60,,
,Penguin box,549665,Raškovice,,Raškovice,318,,
,Penguin box,549665,Raškovice,,Raškovice,391,,
,Penguin box,549720,Přílepy,,Přílepy,115,,
,Penguin box,549916,Pikárec,,Pikárec,99,,
,Penguin box,550132,Olšany,,Olšany,240,,
,Penguin box,550141,Medlovice,,Medlovice,1,,
,Penguin box,550213,Heršpice,,Heršpice,267,,
,Penguin box,550256,Kašnice,,Kašnice,41,,
,Penguin box,550442,Netolice,,9. května,559,,
,Penguin box,550752,Staré Město,,Za Mlýnem,313,,
,Penguin box,550752,Staré Město,,Alšova,1348,,
,Penguin box,550752,Staré Město,,Kopánky,1729,,
,Penguin box,550752,Staré Město,,Sées,2002,,
,Penguin box,550752,Staré Město,,Kopánky,1636,,
,Penguin box,550779,Naloučany,,Naloučany,29,,
,Penguin box,550787,Strakonice,,Tovární,67,,
,Penguin box,550787,Strakonice,,Virtova,23,,
,Penguin box,550787,Strakonice,,Mládežnická,1260,,
,Penguin box,550787,Strakonice,,Nová,266,,
,Penguin box,550787,Strakonice,,Radomyšlská,101,,
,Penguin box,550787,Strakonice,,Vodárenská,332,,
,Penguin box,550787,Strakonice,,sídliště 1. máje,1137,,
,Penguin box,550787,Strakonice,,Dražejov,35,,
,Penguin box,551457,Studeněves,,Studeněves,70,,
,Penguin box,551481,Kněžičky,,Kněžičky,38,,
,Penguin box,551660,Radomyšl,,Maltézské náměstí,216,,
