ID ,name,city_code,city,zip_code,street,house_NO,latitude ,longtitude
1,Z-BOX,581291,Adamov,,Opletalova,401,49.29115,16.6642
2,Z-BOX,581291,Adamov,,Pod Horkou,325,49.30193,16.65416
3,Z-BOX,581291,Adamov,,Nádražní,455,49.30139,16.64993
4,Z-BOX,547786,Adršpach,,Adršpach,128,50.62438,16.08046
5,Z-BOX,597635,Město Albrechtice,,Míru,14,50.16282,17.57334
6,Z-BOX,576077,Albrechtice nad Orlicí,,Pardubická,233,50.14405,16.0608
7,Z-BOX,598925,Albrechtice u Českého Těšína,,Středová,408,49.78343,18.52277
8,Z-BOX,568741,Albrechtičky,,Albrechtičky,273,49.69757,18.09871
9,Z-BOX,586030,Archlebov,,Archlebov,75,49.04327,17.00537
10,Z-BOX,554499,Aš,,Nádražní,12,50.21071,12.19812
11,Z-BOX,554499,Aš,,Chebská,2934,50.21368,12.19983
12,Z-BOX,554499,Aš,,Hlavní,124,50.21487,12.19571
13,Z-BOX,554499,Aš,,Skřivánčí,37,50.21664,12.19901
14,Z-BOX,554499,Aš,,Rybniční,2744,50.2213,12.19087
15,Z-BOX,554499,Aš,,Dlouhá,2441,50.22396,12.19854
16,Z-BOX,582808,Babice u Rosic,,Výhon,13,49.17115,16.35897
17,Z-BOX,538043,Babice u Říčan,,Honzíkova,,50.01077,14.72211
18,Z-BOX,535427,Bakov nad Jizerou,,Na Výsluní,980,50.47526,14.94076
19,Z-BOX,535427,Bakov nad Jizerou,,Boleslavská,226,50.47884,14.93839
20,Z-BOX,598011,Baška,,Baška,183,49.64432,18.3694
21,Z-BOX,538051,Bašť,,Hlavní,301,50.20413,14.46862
22,Z-BOX,586862,Batelov,,Švábovská,572,49.31392,15.39342
23,Z-BOX,586862,Batelov,,Jihlavská,644,49.3189,15.40109
24,Z-BOX,579041,Batňovice,,Batňovice,181,50.51776,16.03702
25,Z-BOX,550809,Bavorov,,Dr. Mareše,370,49.12301,14.07825
26,Z-BOX,584304,Bavory,,Bavory,9,48.83489,16.62289
27,Z-BOX,566756,Bdeněves,,Bdeněves,49,49.7692,13.23328
28,Z-BOX,567043,Bečov,,Bečov,19,50.44875,13.71734
29,Z-BOX,554995,Bečov nad Teplou,,Školní,465,50.08244,12.83753
30,Z-BOX,533181,Bečváry,,Bečváry,109,49.95683,15.08107
31,Z-BOX,583952,Bedřichovice,,Hlavní,36,49.17985,16.72165
32,Z-BOX,552054,Bechyně,,sídl. Obránců míru,818,49.29908,14.46752
33,Z-BOX,552054,Bechyně,,Na Libuši,763,49.30029,14.47964
34,Z-BOX,552054,Bechyně,,U vodojemu,992,49.30284,14.47593
35,Z-BOX,512974,Bělá,,Bělá,150,49.97397,18.14825
36,Z-BOX,553441,Bělá nad Radbuzou,,Náměstí,200,49.59127,12.71545
37,Z-BOX,572586,Bělá nad Svitavou,,Bělá nad Svitavou,505,49.63954,16.48446
38,Z-BOX,535443,Bělá pod Bezdězem,,Na Výsluní,1010,50.49131,14.83047
39,Z-BOX,535443,Bělá pod Bezdězem,,Mělnická,283,50.50333,14.79831
40,Z-BOX,535443,Bělá pod Bezdězem,,Máchova,503,50.50598,14.79577
41,Z-BOX,550817,Bělčice,,náměstí J. Kučery,,49.50269,13.87572
42,Z-BOX,500526,Bělkovice-Lašťany,,Bělkovice-Lašťany,56,49.6677,17.31591
43,Z-BOX,500526,Bělkovice-Lašťany,,Bělkovice-Lašťany,562,49.67192,17.3219
44,Z-BOX,535451,Benátky nad Jizerou,,Bratří Bendů,,50.28094,14.83177
45,Z-BOX,535451,Benátky nad Jizerou,,Pražská,676,50.28395,14.82659
46,Z-BOX,535451,Benátky nad Jizerou,,náměstí 17. listopadu,565,50.28736,14.83641
47,Z-BOX,535451,Benátky nad Jizerou,,Tř. Osvoboz. polit. vězňů,241,50.28768,14.82589
48,Z-BOX,529303,Benešov,,U Pivovaru,,49.77905,14.68917
49,Z-BOX,529303,Benešov,,Vnoučkova,1699,49.78343,14.68827
50,Z-BOX,529303,Benešov,,Pražská,126,49.78502,14.68423
51,Z-BOX,529303,Benešov,,Nová pražská,401,49.78699,14.68639
52,Z-BOX,545406,Benešov nad Černou,,Benešov nad Černou,20,48.72874,14.62816
53,Z-BOX,562351,Benešov nad Ploučnicí,,Děčínská,246,50.74132,14.2957
54,Z-BOX,562351,Benešov nad Ploučnicí,,Dvořákova,624,50.74065,14.31064
55,Z-BOX,581330,Benešov u Boskovic,,Benešov,125,49.50974,16.77027
56,Z-BOX,529303,Benešov u Prahy,,Křižíkova,1529,49.77191,14.67933
57,Z-BOX,529303,Benešov u Prahy,,Bezručova,1064,49.78179,14.6933
58,Z-BOX,529303,Benešov u Prahy,,Vlašimská,409,49.78237,14.69898
59,Z-BOX,529303,Benešov u Prahy,,Červené vršky,2400,49.79311,14.67984
60,Z-BOX,576999,Benešov u Semil,,Benešov u Semil,197,50.59745,15.36062
61,Z-BOX,512281,Beňov,,Beňov,73,49.416,17.49919
62,Z-BOX,568481,Bernartice nad Odrou,,Bernartice nad Odrou,182,49.6118,17.94789
63,Z-BOX,524891,Bernartice u Javorníku,,Bernartice,125,50.3894,17.07725
64,Z-BOX,579050,Bernartice u Trutnova,,Bernartice,77,50.64524,15.96562
65,Z-BOX,531057,Beroun,,Na Máchovně,1610,49.95669,14.04095
66,Z-BOX,531057,Beroun,,Na Morákově,160,49.95954,14.04344
67,Z-BOX,531057,Beroun,,Třída Míru,1280,49.95715,14.05139
68,Z-BOX,531057,Beroun,,Švermova,1368,49.95812,14.05163
69,Z-BOX,531057,Beroun,,Plzeňská,230,49.9575,14.05948
70,Z-BOX,531057,Beroun,,Plzeňská,441,49.95811,14.0608
71,Z-BOX,531057,Beroun,,nábř. U sokolovny,510,49.96057,14.07189
72,Z-BOX,531057,Beroun,,Wagnerovo náměstí,970,49.96542,14.07128
73,Z-BOX,531057,Beroun,,Škroupova,854,49.96565,14.0835
74,Z-BOX,537021,Běrunice,,Hlavní,,50.1858,15.33281
75,Z-BOX,545414,Besednice,,Náměstí,271,48.78891,14.55467
76,Z-BOX,531073,Běštín,,Běštín,28,49.80842,14.0206
77,Z-BOX,555801,Bezděkov,,Bezděkov,180,49.37989,13.22852
78,Z-BOX,560740,Bezdružice,,Poštovní,180,49.90666,12.96899
79,Z-BOX,588326,Bezměrov,,Bezměrov,15,49.3303,17.33247
80,Z-BOX,535478,Bezno,,J. F. Pachty,283,50.36827,14.79629
81,Z-BOX,500623,Bílá Lhota,,Červená Lhota,8,49.71586,16.96916
82,Z-BOX,567451,Bílina,,Síbova,330,50.5411,13.76844
83,Z-BOX,567451,Bílina,,Aléská,268,50.54196,13.77718
84,Z-BOX,567451,Bílina,,Pražská,206,50.54089,13.78473
85,Z-BOX,567451,Bílina,,Pivovarská,116,50.55006,13.77463
86,Z-BOX,567451,Bílina,,Sídliště U Nového nádraží,712,50.55338,13.77376
87,Z-BOX,567451,Bílina,,Teplická,832,50.55662,13.77746
88,Z-BOX,567451,Bílina,,Maxe Švabinského,652,50.55879,13.77695
89,Z-BOX,546984,Bílov,,Bílov,9,49.73459,18.00093
90,Z-BOX,599247,Bílovec,,Opavská,1159,49.75798,18.00022
91,Z-BOX,599247,Bílovec,,Československé armády,226,49.75551,18.01347
92,Z-BOX,599247,Bílovec,,Ostravská,28,49.75994,18.01835
93,Z-BOX,592030,Bílovice,,Bílovice,400,49.09972,17.5483
94,Z-BOX ,582824,Bílovice nad Svitavou,,S. K. Neumanna,,49.24535,16.66608
95,Z-BOX,582824,Bílovice nad Svitavou,,Šebelova,750,49.25095,16.66857
96,Z-BOX,563919,Bílý Kostel nad Nisou,,Bílý Kostel nad Nisou,77,50.82367,14.92703
97,Z-BOX,576107,Bílý Újezd,,Bílý Újezd,16,50.2382,16.22505
98,Z-BOX,585076,Biskupice u Luhačovic,,Biskupice,4,49.08429,17.70964
99,Z-BOX,581283,Blansko,,Klepačov,,49.34313,16.66048
100,Z-BOX,581283,Blansko,,Nádražní,2369,49.35381,16.64903
101,Z-BOX,581283,Blansko,,Nad Čertovkou,2272,49.35157,16.65573
102,Z-BOX,581283,Blansko,,Svitavská,2307,49.3581,16.64339
103,Z-BOX,581283,Blansko,,Svitavská 1475/1a,,49.36016,16.64251
104,Z-BOX,581283,Blansko,,náměstí Míru,,49.35828,16.65003
105,Z-BOX,581283,Blansko,,Leoše Janáčka,1269,49.35901,16.65439
106,Z-BOX,581283,Blansko,,Těchov,,49.36787,16.69522
107,Z-BOX,581283,Blansko,,Dvorská,82,49.36855,16.65604
108,Z-BOX,581283,Blansko,,Poříčí,2610,49.36885,16.6407
109,Z-BOX,581283,Blansko,,Na Řadech,2526,49.36988,16.64309
110,Z-BOX,581283,Blansko,,Okružní,,49.37283,16.65018
111,Z-BOX,581283,Blansko,,Dolní Lhota,129,49.38421,16.63283
112,Z-BOX,581283,Blansko,,Horní Lhota,39,49.384,16.64937
113,Z-BOX,500801,Blatec,,Blatec,177,49.5267,17.23888
114,Z-BOX,550850,Blatná,,Parkoviště v Podzámčí,,49.42232,13.88255
115,Z-BOX,550850,Blatná,,B. Němcové,519,49.43169,13.88394
116,Z-BOX,558672,Blatnice,,Blatnice,54,49.72013,13.15749
117,Z-BOX,586048,Blatnice pod Svatým Antonínkem,,Blatnice pod Svatým Antonínkem,196,48.94699,17.46607
118,Z-BOX,562998,Blatno u Chomutova,,Blatno,115,50.50965,13.35884
119,Z-BOX,553450,Blížejov,,Blížejov,151,49.49929,12.98922
120,Z-BOX,561410,Blíževedly,,Blíževedly,12,50.60728,14.39929
121,Z-BOX,557587,Blovice,,Jirotova,419,49.58108,13.53705
122,Z-BOX,557587,Blovice,,5. května,653,49.5843,13.53546
123,Z-BOX,566021,Blšany,,Kostelní,8,50.21659,13.47121
124,Z-BOX,582859,Blučina,,Blučina,704,49.05237,16.66336
125,Z-BOX,582859,Blučina,,Na Lázních,600,49.0567,16.64506
126,Z-BOX,525588,Bludov,,tř. A. Kašpara,348,49.9432,16.92476
127,Z-BOX,537039,Bobnice,,Průběžná,31,50.21839,15.05534
128,Z-BOX,595268,Bobrová,,Bobrová,186,49.47944,16.11534
129,Z-BOX,511633,Bocanovice,,Bocanovice,21,49.56921,18.73833
130,Z-BOX,569887,Boharyně,,Boharyně,79,50.20544,15.63087
131,Z-BOX,592901,Bohdalice,,Bohdalice,80,49.21407,17.0307
132,Z-BOX,525804,Bohdíkov,,Raškov,15,50.02715,16.89827
133,Z-BOX,599051,Bohumín,,Bezručova,1084,49.89287,18.36123
134,Z-BOX,599051,Bohumín,,Lidická,1207,49.90316,18.36943
135,Z-BOX,599051,Bohumín,,9. května,1196,49.89958,18.3517
136,Z-BOX,599051,Bohumín,,Na Chalupách,371,49.90275,18.34613
137,Z-BOX,599051,Bohumín,,Okružní,1164,49.90222,18.35145
138,Z-BOX,599051,Bohumín,,Masarykova,1211,49.9021,18.35979
139,Z-BOX,599051,Bohumín,,Šunychelská,845,49.90993,18.35676
140,Z-BOX,500852,Bohuňovice,,Bohuňovice,655,49.66742,17.30436
141,Z-BOX,573892,Bohuslavice u Dobrušky,,Bohuslavice,67,50.3203,16.08761
142,Z-BOX,506192,Bohuslavice u Dolního Benešova,,Poštovní,119,49.94158,18.13043
143,Z-BOX,525880,Bohuslavice u Mohelnice,,Bohuslavice,48,49.82566,16.94055
144,Z-BOX,585092,Bohuslavice u Zlína,,Bohuslavice u Zlína,185,49.16344,17.63692
145,Z-BOX,564591,Bohušovice nad Ohří,,Husovo náměstí,54,50.49389,14.14995
146,Z-BOX,564591,Bohušovice nad Ohří,,Hrdly,4,50.48385,14.16981
147,Z-BOX,593788,Bohutice,,Bohutice,7,48.99085,16.35921
148,Z-BOX,539953,Bohutín,,Bohutín,140,49.66253,13.96775
149,Z-BOX,555029,Bochov,,náměstí Míru,337,50.1509,13.045
150,Z-BOX,571202,Bojanov,,Bojanov,50,49.84128,15.70597
151,Z-BOX,592048,Bojkovice,,Bezručova čtvrť,516,49.03507,17.81134
152,Z-BOX,592048,Bojkovice,,Mánesova,954,49.0369,17.81053
153,Z-BOX,592048,Bojkovice,,Štefánikova,957,49.03972,17.79969
154,Z-BOX,592048,Bojkovice,,Palackého,173,49.03852,17.81559
155,Z-BOX,506214,Bolatice,,Mírová,714,49.95161,18.07969
156,Z-BOX,506214,Bolatice,,Sokolovská 1027/1a,,49.95278,18.07915
157,Z-BOX,576123,Bolehošť,,Bolehošť,10,50.21069,16.07856
158,Z-BOX,584321,Boleradice,,Boleradice,434,48.96768,16.81275
159,Z-BOX,560758,Bor,,Přimdská,646,49.70968,12.77277
160,Z-BOX,560758,Bor,,Nám. Republiky,498,49.71159,12.77496
161,Z-BOX,560758,Bor,,Přimdská,501,49.71401,12.77475
162,Z-BOX,584339,Borkovany,,Borkovany,74,49.02846,16.80956
163,Z-BOX,576131,Borohrádek,,Náměstí,44,50.09748,16.0925
164,Z-BOX,552101,Borotín,,Borotín,78,49.50449,14.61419
165,Z-BOX,577839,Borová u Poličky,,Borová u Poličky,,49.74634,16.15458
166,Z-BOX,544281,Borovany,,Nádraží ČD,128,48.89193,14.64285
167,Z-BOX,544281,Borovany,,Žižkovo náměstí,57,48.90105,14.6413
168,Z-BOX,592064,Boršice,,Na Návsi,114,49.062,17.35067
169,Z-BOX,544299,Boršov nad Vltavou,,Obecní,52,48.92227,14.43297
170,Z-BOX,595641,Bory,,Bory,232,49.42521,16.02445
171,Z-BOX,538086,Bořanovice,,Mělnická,105,50.17267,14.48425
172,Z-BOX,538086,Bořanovice,,Hovorčovická,137,50.17963,14.48663
173,Z-BOX,584347,Bořetice,,Bořetice,503,48.91352,16.85493
174,Z-BOX,581364,Bořitov,,Náměstí u Václava,311,49.42529,16.59017
175,Z-BOX,535516,Boseň,,Boseň,86,50.50689,15.02263
176,Z-BOX,581372,Boskovice,,Rovná,2471,49.49126,16.6407
177,Z-BOX,581372,Boskovice,,Mánesova,2198,49.48906,16.65136
178,Z-BOX,581372,Boskovice,,Chrudichromská,2454,49.49198,16.64856
179,Z-BOX,581372,Boskovice,,náměstí Dr. Snětiny,2275,49.48864,16.65886
180,Z-BOX,581372,Boskovice,,Sokolská,1636,49.49105,16.65958
181,Z-BOX,581372,Boskovice,,Hybešova,,49.4899,16.66508
182,Z-BOX,581372,Boskovice,,Hybešova,46,49.48721,16.67397
183,Z-BOX,592919,Bošovice,,Bošovice,395,49.0532,16.83727
184,Z-BOX,593826,Božice,,Božice,380,48.83475,16.28719
185,Z-BOX,555045,Božičany,,Božičany,14,50.25788,12.77162
186,Z-BOX,570788,Bradlec,,U Borku,520,50.44283,14.89961
187,Z-BOX,570788,Bradlec,,Na Výsluní,,50.44898,14.90278
188,Z-BOX,567060,Braňany,,Braňany,169,50.54209,13.71142
189,Z-BOX,538094,Brandýs nad Labem,,Seifertova,1221,50.17779,14.65309
190,Z-BOX,505781,Brandýs nad Labem,,Zápy,301,50.17636,14.67095
191,Z-BOX,538094,Brandýs nad Labem,,Augustina Lukeše,1625,50.17904,14.66359
192,Z-BOX,538094,Brandýs nad Labem,,Zápská,2600,50.17889,14.66967
193,Z-BOX,538094,Brandýs nad Labem,,Kralupská,1713,50.18418,14.65709
194,Z-BOX,538094,Brandýs nad Labem,,Zahradnická,1907,50.18632,14.65439
195,Z-BOX,538094,Brandýs nad Labem,,Masarykovo náměstí,1766,50.18635,14.65967
196,Z-BOX,538094,Brandýs nad Labem,,Petra Jilemnického,1868,50.18778,14.65581
197,Z-BOX,538094,Brandýs nad Labem,,Boleslavská,82,50.19831,14.68034
198,Z-BOX,538094,Brandýs nad Labem-Stará Boleslav,,Boleslavska,1467,50.2042,14.68858
199,Z-BOX,538094,Brandýs nad Labem-Stará Boleslav,,Kostelecká,1529,50.18982,14.64972
200,Z-BOX,579947,Brandýs nad Orlicí,,Nádražní,459,50.00147,16.28556
201,Z-BOX,593834,Branišovice,,Branišovice,57,48.96237,16.43207
202,Z-BOX,554197,Branka u Opavy,,Selská,13,49.88766,17.88236
203,Z-BOX,541648,Branky,,Branky,262,49.45987,17.89223
204,Z-BOX,532126,Braškov,,V Dubinách,,50.10117,14.09234
205,Z-BOX,582883,Bratčice,,Bratčice,90,49.06479,16.52282
206,Z-BOX,532142,Bratronice,,Bratronice,35,50.06779,14.01437
207,Z-BOX,532142,Bratronice,,Bratronice,201,50.06878,14.01846
208,Z-BOX,569437,Bratrušov,,Bratrušov,19,50.01427,16.94868
209,Z-BOX,585106,Bratřejov,,Bratřejov,22,49.22139,17.91346
210,Z-BOX,538108,Brázdim,,Starý Brázdim,34,50.1838,14.5909
211,Z-BOX,530727,Brníčko,,Brníčko,120,49.89399,16.96705
212,Z-BOX,561444,Brniště,,Brniště,106,50.72257,14.70838
213,Z-BOX,582786,Brno,,Dolní Heršpice,,49.15491,16.59786
214,Z-BOX,582786,Brno,,Tuřany,,49.14483,16.66543
215,Z-BOX,582786,Brno,,Tuřany,,49.14799,16.66556
216,Z-BOX,582786,Brno,,Heršpice,,49.15785,16.62773
217,Z-BOX,582786,Brno,,Tuřany,,49.15543,16.65369
218,Z-BOX,582786,Brno,,Starý Lískovec,,49.16663,16.55661
219,Z-BOX,582786,Brno,,Starý Lískovec,,49.16473,16.56113
220,Z-BOX,582786,Brno,,Starý Lískovec,,49.16729,16.55858
221,Z-BOX,582786,Brno,,Starý Lískovec,,49.16836,16.55737
222,Z-BOX,582786,Brno,,Starý Lískovec,,49.16348,16.56761
223,Z-BOX,582786,Brno,,Starý Lískovec,,49.16476,16.5696
224,Z-BOX,582786,Brno,,Starý Lískovec,,49.16816,16.56468
225,Z-BOX,582786,Brno,,Bohunice,,49.16486,16.57219
226,Z-BOX,582786,Brno,,Starý Lískovec,,49.1711,16.5585
227,Z-BOX,582786,Brno,,Starý Lískovec,,49.16831,16.56537
228,Z-BOX,582786,Brno,,Bohunice,,49.17589,16.56671
229,Z-BOX,582786,Brno,,Bohunice,,49.17341,16.57794
230,Z-BOX,582786,Brno,,Bohunice,,49.17415,16.58265
231,Z-BOX,582786,Brno,,Bohunice,,49.17785,16.57347
232,Z-BOX,582786,Brno,,Horní Heršpice,,49.16444,16.61535
233,Z-BOX,582786,Brno,,Štýřice,,49.17168,16.59887
234,Z-BOX,582786,Brno,,Komárov,,49.16894,16.62698
235,Z-BOX,582786,Brno,,Komárov,,49.17205,16.62467
236,Z-BOX,582786,Brno,,Bohunice,,49.18015,16.56812
237,Z-BOX,582786,Brno,,Štýřice,,49.17699,16.60146
238,Z-BOX,582786,Brno,,Štýřice,,49.17668,16.60479
239,Z-BOX,582786,Brno,,Štýřice,,49.17772,16.59832
240,Z-BOX,582786,Brno,,Slatina,,49.16932,16.67962
241,Z-BOX,582786,Brno,,Slatina,,49.17232,16.68384
242,Z-BOX,582786,Brno,,Slatina,,49.17187,16.68815
243,Z-BOX,582786,Brno,,Černovice,,49.17686,16.64111
244,Z-BOX,582786,Brno,,Slatina,,49.17615,16.68901
245,Z-BOX,582786,Brno,,Černovice,,49.17726,16.66487
246,Z-BOX,582786,Brno,,Slatina,,49.17869,16.6808
247,Z-BOX,582786,Brno,,Slatina,,49.17955,16.68164
248,Z-BOX,582786,Brno,,Žebětín,,49.20455,16.48589
249,Z-BOX,582786,Brno,,Žebětín,,49.20395,16.48959
250,Z-BOX,582786,Brno,,Kohoutovice,,49.19284,16.52842
251,Z-BOX,582786,Brno,,Bystrc,,49.21583,16.50011
252,Z-BOX,582786,Brno,,Žebětín,,49.2204,16.49504
253,Z-BOX,582786,Brno,,Kohoutovice,,49.1961,16.5311
254,Z-BOX,582786,Brno,,Kohoutovice,,49.1941,16.53938
255,Z-BOX,582786,Brno,,Kohoutovice,,49.1983,16.53357
256,Z-BOX,582786,Brno,,Střed,,49.18304,16.59678
257,Z-BOX,582786,Brno,,Štýřice,,49.18154,16.60297
258,Z-BOX,582786,Brno,,Střed,,49.18863,16.58548
259,Z-BOX,582786,Brno,,střed,,49.18234,16.60641
260,Z-BOX,582786,Brno,,Staré Brno,,49.1886,16.59453
261,Z-BOX,582786,Brno,,Komárov,,49.18016,16.61908
262,Z-BOX,582786,Brno,,Komárov,,49.17986,16.6218
263,Z-BOX,582786,Brno,,Staré Brno,,49.18901,16.59697
264,Z-BOX,582786,Brno,,Staré Brno,,49.19034,16.59578
265,Z-BOX,582786,Brno,,Staré Brno,,49.18931,16.60438
266,Z-BOX,582786,Brno,,Staré Brno,,49.18979,16.60413
267,Z-BOX,582786,Brno,,Trnitá,,49.18833,16.61435
268,Z-BOX,582786,Brno,,Trnitá,,49.186,16.62402
269,Z-BOX,582786,Brno,,Město,,49.19014,16.6108
270,Z-BOX,582786,Brno,,Černovice,,49.18552,16.63266
271,Z-BOX,582786,Brno,,Trnitá,,49.18843,16.62041
272,Z-BOX,582786,Brno,,Střed,,49.18989,16.61523
273,Z-BOX,582786,Brno,,Střed,,49.18966,16.61983
274,Z-BOX,582786,Brno,,Slatina,,49.18072,16.67282
275,Z-BOX,582786,Brno,,Slatina,,49.18142,16.66896
276,Z-BOX,582786,Brno,,Slatina,,49.18201,16.66727
277,Z-BOX,582786,Brno,,Slatina,,49.18158,16.68554
278,Z-BOX,582786,Brno,,Černovice,,49.18767,16.64096
279,Z-BOX,582786,Brno,,Černovice,,49.18795,16.64303
280,Z-BOX,582786,Brno,,Židenice,,49.19059,16.66073
281,Z-BOX,582786,Brno,,Židenice,,49.19081,16.64963
282,Z-BOX,582786,Brno,,Líšeň,,49.20023,16.69503
283,Z-BOX,582786,Brno,,Bystrc,,49.21889,16.505
284,Z-BOX,582786,Brno,,Bystrc,,49.21704,16.50893
285,Z-BOX,582786,Brno,,Bystrc,,49.21795,16.52
286,Z-BOX,582786,Brno,,Bystrc,,49.22094,16.51795
287,Z-BOX,582786,Brno,,Bystrc,,49.22138,16.51868
288,Z-BOX,582786,Brno,,Bystrc,,49.22477,16.52788
289,Z-BOX,582786,Brno,,Jundrov,,49.20845,16.55519
290,Z-BOX,582786,Brno,,Jundrov,,49.21198,16.55092
291,Z-BOX,582786,Brno,,Bystrc,,49.22622,16.53241
292,Z-BOX,582786,Brno,,Bystrc,,49.22842,16.53089
293,Z-BOX,582786,Brno,,město,,49.19374,16.60844
294,Z-BOX,582786,Brno,,Trnitá,,49.19099,16.62283
295,Z-BOX,582786,Brno,,Střed,,49.19442,16.6149
296,Z-BOX,582786,Brno,,Židenice,,49.19048,16.63331
297,Z-BOX,582786,Brno,,Černovice,,49.18954,16.63552
298,Z-BOX,582786,Brno,,Zábrdovice,,49.19843,16.61444
299,Z-BOX,582786,Brno,,Zábrdovice,,49.20001,16.61302
300,Z-BOX,582786,Brno,,Veveří,,49.20585,16.59341
301,Z-BOX,582786,Brno,,Veveří,,49.20263,16.60694
302,Z-BOX,582786,Brno,,Židenice,,49.19264,16.63527
303,Z-BOX,582786,Brno,,Zábrdovice,,49.19691,16.62516
304,Z-BOX,582786,Brno,,Židenice,,49.19577,16.64304
305,Z-BOX,582786,Brno,,Židenice,,49.1962,16.6539
306,Z-BOX,582786,Brno,,Židenice,,49.19838,16.65656
307,Z-BOX,582786,Brno,,Vinohrady,,49.20176,16.66289
308,Z-BOX,582786,Brno,,Líšeň,,49.20208,16.66854
309,Z-BOX,582786,Brno,,Židenice,,49.1994,16.64123
310,Z-BOX,582786,Brno,,Vinohrady,,49.20161,16.65815
311,Z-BOX,582786,Brno,,Líšeň,,49.20234,16.68902
312,Z-BOX,582786,Brno,,Líšeň,,49.20297,16.6779
313,Z-BOX,582786,Brno,,Vinohrady,,49.20278,16.6572
314,Z-BOX,582786,Brno,,Líšeň,,49.20949,16.68895
315,Z-BOX,582786,Brno,,Líšeň,,49.20921,16.68658
316,Z-BOX,582786,Brno,,Vinohrady,,49.20444,16.66122
317,Z-BOX,582786,Brno,,Židenice,,49.20599,16.66476
318,Z-BOX,582786,Brno,,Líšeň,,49.20909,16.67409
319,Z-BOX,582786,Brno,,Líšeň,,49.21171,16.68642
320,Z-BOX,582786,Brno,,Líšeň,,49.21241,16.68128
321,Z-BOX,582786,Brno,,Komín,,49.22277,16.5533
322,Z-BOX,582786,Brno,,Komín,,49.21999,16.55725
323,Z-BOX,582786,Brno,,Komín,,49.21787,16.56047
324,Z-BOX,582786,Brno,,Komín,,49.22635,16.55525
325,Z-BOX,582786,Brno,,Žabovřesky,,49.2126,16.56856
326,Z-BOX,582786,Brno,,Žabovřesky,,49.20998,16.57353
327,Z-BOX,582786,Brno,,Žabovřesky,,49.2182,16.57467
328,Z-BOX,582786,Brno,,Žabovřesky,,49.21837,16.57634
329,Z-BOX,582786,Brno,,Žabovřesky,,49.20997,16.58958
330,Z-BOX,582786,Brno,,Královo Pole,,49.20859,16.59526
331,Z-BOX,582786,Brno,,Královo Pole,,49.21207,16.59827
332,Z-BOX,582786,Brno,,Sever,,49.20363,16.61844
333,Z-BOX,582786,Brno,,Zábrdovice,,49.1998,16.62654
334,Z-BOX,582786,Brno,,Zábrdovice,,49.20353,16.62444
335,Z-BOX,582786,Brno,,Zábrdovice,,49.20192,16.63023
336,Z-BOX,582786,Brno,,Zábrdovice,,49.20645,16.62637
337,Z-BOX,582786,Brno,,Židenice,,49.20349,16.63702
338,Z-BOX,582786,Brno,,Židenice,,49.20179,16.64136
339,Z-BOX,582786,Brno,,Sever,,49.20997,16.61805
340,Z-BOX,582786,Brno,,Královo Pole,,49.21235,16.6077
341,Z-BOX,582786,Brno,,Židenice,,49.20792,16.63575
342,Z-BOX,582786,Brno,,Husovice,,49.20856,16.62971
343,Z-BOX,582786,Brno,,Vinohrady,,49.20878,16.65869
344,Z-BOX,582786,Brno,,Vinohrady,,49.2084,16.6634
345,Z-BOX,582786,Brno,,Maloměřice,,49.21445,16.657
346,Z-BOX,582786,Brno,,Maloměřice,,49.21318,16.64502
347,Z-BOX,582786,Brno,,Královo Pole,,49.23138,16.57065
348,Z-BOX,582786,Brno,,Královo Pole,,49.22505,16.57696
349,Z-BOX,582786,Brno,,Medlánky,,49.22766,16.57688
350,Z-BOX,582786,Brno,,Královo Pole,,49.22467,16.58288
351,Z-BOX,582786,Brno,,Řečkovice,,49.24803,16.57369
352,Z-BOX,582786,Brno,,Řečkovice,,49.24617,16.5755
353,Z-BOX,582786,Brno,,Řečkovice Renčova,1945,49.24758,16.5755
354,Z-BOX,582786,Brno,,Královo Pole,,49.22833,16.58716
355,Z-BOX,582786,Brno,,Řečkovice,,49.24635,16.57879
356,Z-BOX,582786,Brno,,Královo Pole,,49.23187,16.58767
357,Z-BOX,582786,Brno,,Královo Pole,,49.21941,16.59293
358,Z-BOX,582786,Brno,,Řečkovice,,49.23678,16.58674
359,Z-BOX,582786,Brno,,Královo Pole,,49.22976,16.59137
360,Z-BOX,582786,Brno,,Řečkovice,,49.24982,16.5775
361,Z-BOX,582786,Brno,,Královo Pole,,49.22597,16.5953
362,Z-BOX,582786,Brno,,Řečkovice,,49.23912,16.58743
363,Z-BOX,582786,Brno,,Řečkovice,,49.25216,16.57622
364,Z-BOX,582786,Brno,,Královo Pole,,49.21807,16.59977
365,Z-BOX,582786,Brno,,Řečkovice,,49.24503,16.58409
366,Z-BOX,582786,Brno,,Královo Pole,,49.21575,16.6015
367,Z-BOX,582786,Brno,,Královo Pole,,49.22376,16.59912
368,Z-BOX,582786,Brno,,Ponava,,49.21533,16.60419
369,Z-BOX,582786,Brno,,Ponava,,49.21702,16.60796
370,Z-BOX,582786,Brno,,Černá Pole,,49.21582,16.61636
371,Z-BOX,582786,Brno,,Sadová,,49.22959,16.60657
372,Z-BOX,582786,Brno,,Černá Pole,,49.21696,16.62827
373,Z-BOX,582786,Brno,,Husovice,,49.21653,16.63078
374,Z-BOX,582786,Brno,,Lesná,,49.2221,16.62623
